jessy lanza,oh no no no remixes ep,6.5,0.0994333333333,0.646666666667,319161,0.579666666667,0.326022433333,8,Hyperdub,0.219666666667,-10.9906666667,0,14,2016,0.222333333333,157.065333333,4,0.2889
peter broderick,grunewald,6.7,0.9792,0.276,276357,0.0759696,0.65814,7,Erased Tapes,0.09694,-20.4394,1,23,2016,0.04498,105.241,4,0.0835
qasim naqvi,chronology,7.5,0.876,0.222433333333,250590,0.0581746666667,0.888333333333,0,New Amsterdam,0.137133333333,-29.8208333333,1,1,2016,0.0782,94.701,3,0.0385
post malone,stoney,4.5,0.315955555556,0.5775,227940,0.576166666667,0.000171971666667,5,Universal Records,0.129116666667,-7.05638888889,0,86,2016,0.0836722222222,107.447055556,4,0.334611111111
j. cole,4 your eyez only,6.7,0.5204,0.6714,267181,0.3792,0.010256877,11,Dreamville/Roc Nation/Interscope,0.14541,-11.597,0,72,2016,0.23155,119.399,4,0.30759
flume,skin companion ep i,6.6,0.362375,0.52725,201685,0.63675,0.20735425,0,Mom+Pop,0.212675,-7.71875,0,41,2016,0.164825,95.79375,4,0.38675
jeff buckley,sketches for my sweetheart the drunk,8.0,0.4378105,0.4258,274228,0.56759,0.1388142245,2,Columbia,0.15407,-9.4641,1,46,1998,0.0648,113.0679,4,0.34185
various artists,the hamilton mixtape,4.8,0.416026086957,0.577869565217,192736,0.522652173913,0.0360358543478,1,Atlantic Records,0.224043478261,-8.62839130435,1,62,2016,0.245982608696,117.498478261,4,0.311317391304
saba,bucket list project,7.0,0.279907692308,0.688230769231,229142,0.625538461538,8.66153846154e-07,1,Saba Pivot, LLC,0.356,-7.45015384615,0,61,2016,0.351769230769,129.056384615,4,0.498230769231
simian mobile disco,welcome to sideways,6.8,0.03413023,0.7061,697976,0.6781,0.9067,4,Delicacies,0.11863,-11.0913,0,25,2016,0.08372,124.9316,4,0.24763
the orchestra of syrian musicians,africa express presents... the orchestra of syrian musicians & guests,8.0,0.648928571429,0.384285714286,349168,0.588071428571,0.0179621178571,0,Transgressive Records,0.829428571429,-7.84214285714,1,33,2017,0.0666071428571,112.990214286,4,0.395571428571
blessed initiative,blessed initiative,7.5,0.1121875,0.35475,219666,0.460125,0.63282625,8,Subtext,0.1844625,-16.78475,1,1,2016,0.1740625,104.999875,4,0.0814
neil young,peace trail,6.7,0.46165,0.6396,230233,0.3197,0.001507426,0,Reprise,0.13152,-16.9569,1,38,2016,0.04578,137.5853,4,0.603
soundgarden,badmotorfinger,8.3,9.008e-05,0.345666666667,289325,0.888916666667,0.2212895,9,Universal Music Group,0.223591666667,-6.10316666667,1,54,1991,0.0695833333333,134.8035,4,0.39515
nick hook,relationships,7.0,0.274691625,0.572125,231040,0.5398778875,0.17706467125,0,Fool's Gold, Inc,0.25505,-9.987125,0,19,2016,0.17708125,125.495875,4,0.377625
the rolling stones,blue & lonesome,6.9,0.392666666667,0.431083333333,213520,0.786333333333,0.2145925,2,Universal Music Group,0.276483333333,-4.43308333333,1,51,2016,0.0628666666667,128.73225,4,0.500083333333
alex izenberg,harlequin,6.3,0.597454545455,0.529636363636,184689,0.341090909091,0.221158181818,9,Weird World,0.199690909091,-10.2176363636,0,34,2016,0.0392454545455,123.185363636,3,0.341327272727
miranda lambert,the weight of these wings,7.8,0.320540833333,0.485708333333,235620,0.611,0.00667884458333,0,Vanner Records/RCA Records Label Nashville,0.1345,-8.03820833333,1,63,2016,0.041275,124.236541667,4,0.389333333333
denitia and sene,love and noir.,6.6,0.144332583333,0.582083333333,186042,0.522583333333,0.156032535833,0,Input,0.191741666667,-7.71391666667,1,26,2016,0.174633333333,113.223416667,4,0.26825
john legend,darkness and light,7.0,0.475866666667,0.508166666667,229687,0.631333333333,1.57308333333e-05,9,Columbia,0.136225,-5.19075,1,64,2016,0.132316666667,107.815,4,0.500916666667
coldcut,only heaven,5.2,0.00752,0.542,352429,0.651,0.0102,0,Ahead Of Our Time,0.343,-7.94,0,24,2016,0.0936,139.998,4,0.195
brand new,the devil and god are raging inside me,8.5,0.151146533333,0.4105,273842,0.66475,0.113013783333,11,3,0.174241666667,-5.78725,0,53,2006,0.0468,128.117833333,4,0.229866666667
sun ra,singles,8.7,0.74796,0.52152,184018,0.47678,0.1428085836,5,Strut,0.188718,-9.84628,1,30,2016,0.080534,113.3906,4,0.5525
jay daniel,broken knowz,7.5,0.156570111111,0.757222222222,300899,0.696111111111,0.831666666667,10,Technicolour,0.133644444444,-10.1706666667,0,30,2016,0.102555555556,127.023888889,4,0.705
r.e.m.,out of time,8.4,0.143338633333,0.524666666667,237190,0.657,0.38875628,9,Concord Records,0.240606666667,-7.47736666667,1,66,1991,0.0319966666667,116.882933333,4,0.6458
bruno mars,24k magic,6.2,0.04279,0.690555555556,223559,0.690333333333,7.86444444444e-06,1,Atlantic Records,0.135266666667,-5.38522222222,1,82,2016,0.0669888888889,136.310111111,4,0.695888888889
keita sano,keita sano,7.4,0.0249733333333,0.733666666667,392934,0.763333333333,0.38449,2,Spring Theory,0.221,-10.5223333333,1,1,2016,0.0793,118.683666667,4,0.356666666667
tredici bacci,amore per tutti,7.0,0.517127272727,0.485090909091,224651,0.563454545455,0.392217454545,2,NNA Tapes,0.145209090909,-7.68863636364,1,5,2016,0.0392727272727,116.995545455,4,0.464490909091
burial,young death / nightmarket,6.9,0.804,0.284,397467,0.652,0.3475,1,Hyperdub,0.2565,-13.6455,0,17,2016,0.3365,108.065,4,0.249
yg,red friday,7.2,0.0584675,0.679625,171223,0.546625,0.00069219375,8,Def Jam Recordings,0.193375,-8.592625,1,56,2016,0.14445,103.75175,4,0.337375
you blew it!,abendrot,7.2,0.162246833333,0.468416666667,182863,0.5365,0.241219333333,1,Triple Crown Records,0.207625,-10.2405,1,29,2016,0.0354416666667,120.622083333,4,0.274258333333
suzanne kraft,what you get for being young,8.0,0.587021428571,0.424428571429,335742,0.264467142857,0.909428571429,10,Melody As Truth,0.153714285714,-20.5645714286,0,18,2016,0.0430285714286,104.257857143,4,0.336428571429
the weeknd,starboy,6.7,0.183727777778,0.663277777778,228671,0.613333333333,0.00381595444444,1,Universal Republic Records,0.165655555556,-7.44422222222,0,79,2016,0.11815,125.714666667,4,0.469944444444
monster rally,mystery cove,6.5,0.4332235,0.62165,128066,0.6347,0.52289205,5,Gold Robot Records,0.18746,-10.4496,0,38,2016,0.08355,106.21755,4,0.428685
justice,woman,5.2,0.01894189,0.4778,325460,0.6926,0.186602913,9,Genesis,0.20888,-5.9745,1,54,2016,0.03775,117.2811,4,0.3094
demdike stare,wonderland,8.2,0.138432777778,0.539333333333,342360,0.540222222222,0.775777777778,1,Modern Love,0.171622222222,-13.9525555556,1,26,2016,0.162755555556,116.829666667,4,0.290655555556
rainbow arabia,l.a. heartbreak,6.5,0.0698245555556,0.632666666667,221822,0.793111111111,0.143801422222,9,Time No Place,0.140944444444,-5.73377777778,0,7,2016,0.0300666666667,123.737,4,0.650555555556
kate bush,before the dawn,8.5,0.444986206897,0.435413793103,320645,0.291796206897,0.265010893103,11,Concord Records,0.568134482759,-21.9585172414,1,27,2016,0.0901482758621,116.979724138,4,0.284389655172
meredith monk,on behalf of nature,8.1,0.950894736842,0.392831578947,192283,0.153974210526,0.446783031579,9,ECM New Series,0.198563157895,-23.3866842105,0,24,2016,0.101942105263,108.697,4,0.237815789474
pavo pavo,young narrator in the breakers,7.2,0.581358333333,0.436166666667,211643,0.448583333333,0.487701666667,5,Bella Union,0.156025,-10.06125,1,24,2016,0.0424833333333,99.1261666667,4,0.285083333333
via app,sixth stitch,7.4,0.151237542,0.607,243970,0.628933333333,0.650175633333,11,Break World Records,0.165246666667,-14.0116666667,1,13,2016,0.101773333333,126.475733333,4,0.38804
ice cube,death certificate,9.5,0.221909565217,0.721652173913,188662,0.835260869565,0.00172882695652,4,Cubevision JV New Agreements,0.405560869565,-4.88482608696,1,57,2017,0.335826086957,111.700521739,4,0.581343478261
dawn richard,redemption,8.0,0.30832,0.472764705882,196116,0.643529411765,0.0156577405882,7,Local Action,0.153770588235,-7.61570588235,0,31,2017,0.0952294117647,119.992117647,4,0.324194117647
sarah davachi,vergers,7.5,0.895333333333,0.172666666667,813334,0.198666666667,0.898,9,Important Records,0.0993,-15.7103333333,1,19,2016,0.0448,115.248333333,3,0.0299
gillian welch,boots no. 1: the official revival bootleg,7.9,0.72819047619,0.614666666667,219286,0.247161904762,0.015263652381,0,Acony Records,0.13629047619,-12.2782857143,1,40,2016,0.0326428571429,111.976,4,0.479714285714
jeff rosenstock,worry.,8.0,0.0901958823529,0.378352941176,133560,0.777352941176,0,9,SideOneDummy Records,0.380176470588,-5.51064705882,1,46,2016,0.0620588235294,134.128941176,4,0.445470588235
kristin hersh,wyatt at the coyote palace,7.5,0.47530625,0.463,206220,0.482,0.0454020566667,8,Yes Dear Music,0.184304166667,-9.15283333333,1,21,2016,0.0335541666667,123.677791667,4,0.389166666667
metallica,hardwired...to self-destruct,6.5,3.52291666667e-05,0.354416666667,387740,0.966166666667,0.026351,4,Blackened Recordings,0.120341666667,-3.52458333333,1,58,2016,0.0587333333333,134.9465,4,0.350833333333
mike watt,ring spiel tour 95,8.0,0.07716821875,0.4286875,211929,0.7285625,0.04585957625,2,Columbia/Legacy,0.8403125,-9.390625,1,8,2016,0.0875875,133.5785625,4,0.4170625
daniel bachman,daniel bachman,7.3,0.770571428571,0.339142857143,347747,0.281357142857,0.765857142857,5,Three Lobed Recordings,0.122714285714,-12.351,1,13,2016,0.0454571428571,103.777285714,4,0.1852
autechre,incunabula,8.2,0.241687454545,0.508727272727,425818,0.641090909091,0.672272727273,10,1,0.119890909091,-14.2387272727,1,34,1993,0.0880818181818,113.289363636,4,0.200881818182
body/head,no waves,7.4,0.794333333333,0.198666666667,799421,0.640333333333,0.284333333333,9,Matador,0.668,-7.55933333333,1,5,2016,0.0499333333333,111.066,4,0.0545
his name is alive,patterns of light,6.6,0.218083722,0.2389,274464,0.6133,0.28729751,2,London London,0.23506,-9.0999,1,7,2017,0.05026,117.675,4,0.1578
radian,on dark silent off,8.0,0.251131428571,0.532714285714,409634,0.4154416,0.765428571429,2,Thrill Jockey,0.101328571429,-12.374,0,6,2016,0.0534714285714,128.399857143,4,0.0843857142857
leonard cohen,im your man,9.5,0.449725,0.65925,306013,0.3995,0.00294875875,11,Columbia/Legacy,0.1339375,-14.886875,0,52,1988,0.03745,123.813875,4,0.55275
tinashe,nightride,7.8,0.362647333333,0.546466666667,206679,0.424632,0.0848965066667,9,9,0.12228,-11.6242666667,0,51,2016,0.09256,90.0438666667,4,0.297933333333
papa m,highway songs,7.4,0.252437777778,0.550444444444,182773,0.559111111111,0.656091111111,0,Drag City Records,0.260744444444,-10.4374444444,1,11,2016,0.135955555556,107.02,4,0.332811111111
yaroze dream suite,yaroze dream suite,6.5,0.57685,0.7175,233466,0.33425,0.38875,0,Local Action,0.104725,-9.588,0,2,2016,0.046775,106.845,4,0.144775
thee oh sees,an odd entrances,6.7,0.0405387566667,0.353833333333,297582,0.552333333333,0.7295,0,Castle Face,0.178033333333,-10.6011666667,0,19,2016,0.0387166666667,117.823833333,4,0.3995
marching church,telling it like it is,6.4,0.170181,0.316,272418,0.6709,0.021273024,4,Sacred Bones Records,0.1473,-5.7193,0,29,2016,0.0496,106.7967,4,0.3664
devonwho,luz,6.5,0.344923076923,0.602076923077,177238,0.557923076923,0.540705461538,0,Leaving Records,0.144015384615,-6.39792307692,0,25,2016,0.115630769231,92.6152307692,4,0.563076923077
a tribe called quest,we got it from here... thank you 4 your service,9.0,0.259074375,0.69825,226745,0.656375,0.00630921375,1,Epic,0.2538625,-6.4808125,1,61,2016,0.23928125,107.1465,4,0.554625
sad13,slugger,7.4,0.0612685454545,0.526363636364,192738,0.771727272727,0.000843609090909,5,Carpark Records,0.153945454545,-4.23418181818,1,14,2016,0.0402909090909,114.425363636,4,0.425454545455
j.g. biberkopf,ecologies ii: ecosystems of excess,6.3,0.408876923077,0.31,191024,0.387453846154,0.658506384615,0,Knives,0.178738461538,-15.5457692308,0,2,2016,0.0641615384615,115.265461538,4,0.0965692307692
animals as leaders,the madness of many,6.4,0.09551141,0.3645,317345,0.836,0.8318,1,Sumerian Records,0.14168,-7.5433,0,49,2016,0.06863,113.2098,4,0.3728
washington phillips,washington phillips and his manzarene dreams,8.5,0.9856875,0.5074375,181551,0.145225,4.592125e-05,5,Columbia/Legacy,0.1236375,-12.07625,1,18,2017,0.07599375,103.7444375,3,0.3420625
dedekind cut,$uccessor (ded004),8.2,0.378862222222,0.201666666667,276981,0.410666666667,0.545506666667,11,Hospital Productions,0.218955555556,-15.6996666667,0,26,2016,0.0514888888889,101.457555556,4,0.118311111111
michael mayer,&,7.7,0.05451425,0.68225,332427,0.560833333333,0.713941666667,2,!K7 Records,0.17415,-11.7725833333,1,40,2016,0.0432333333333,122.092166667,4,0.211458333333
mantra percussion,michael gordon: timber remixed,6.8,0.808615384615,0.515846153846,550540,0.497684615385,0.916076923077,2,Cantaloupe Music,0.202953846154,-17.127,1,15,2016,0.125661538462,124.397076923,4,0.195530769231
hart valley drifters,folk time,7.8,0.323035294118,0.469941176471,150182,0.561176470588,0.248175689412,2,Round Records,0.267770588235,-8.96735294118,1,30,2016,0.0512,128.733529412,4,0.773882352941
ken thomson,restless,7.9,0.949285714286,0.361757142857,353534,0.216771428571,0.778571428571,0,UFFDA,0.158014285714,-17.2621428571,0,8,2016,0.102571428571,119.679142857,4,0.1518
bibi bourelly,free the real (pt. 2),6.8,0.252768333333,0.576166666667,188164,0.564166666667,4.6595e-05,8,Circa 13 / Def Jam - Bibi,0.147716666667,-5.3325,0,29,2016,0.08515,113.467,4,0.426833333333
loscil,monument builders,7.4,0.694571428571,0.289228571429,323607,0.339657142857,0.879142857143,7,kranky,0.0993571428571,-20.2745714286,0,39,2016,0.0458857142857,102.473714286,4,0.1066
peter stampfel,holiday for strings,7.9,0.675090909091,0.515636363636,166407,0.498727272727,0.308724484545,7,Don Giovanni Records,0.218818181818,-8.66054545455,1,0,2017,0.0332181818182,113.379454545,4,0.650636363636
minutemen,double nickels on the dime,9.5,0.13069695814,0.555255813953,104116,0.655395348837,0.252608767442,4,SST Records,0.166644186047,-11.9094651163,1,51,1984,0.103130232558,126.087627907,4,0.685255813953
the men,devil music,6.8,0.07623723,0.2069,204533,0.8272,0.60024,8,We Are the Men Records,0.16127,-5.2133,1,20,2016,0.07624,135.6728,4,0.3558
oren ambarchi,hubris,7.5,0.321907333333,0.683333333333,806649,0.6,0.922,7,Editions Mego,0.154666666667,-15.02,1,8,2016,0.0508666666667,116.461,4,0.361666666667
jacuzzi boys,ping pong,6.6,0.00343652833333,0.557,191750,0.86775,0.0523680225,1,Mag Mag,0.28285,-5.88158333333,1,27,2016,0.086175,134.885,4,0.50725
kool a.d.,have a nice dream,6.0,0.158215714286,0.488,292958,0.579857142857,0.238989311429,10,DUM SHINY,0.1637,-8.91671428571,0,20,2016,0.123471428571,132.138285714,4,0.352228571429
rachel's,systems/layers,8.5,0.769105263158,0.340631578947,196906,0.304963157895,0.768065263158,0,Quarterstick Records,0.188742105263,-18.7846842105,1,34,2003,0.0519421052632,98.7824736842,3,0.164494736842
helmet,dead to the world,6.8,0.00284897272727,0.495454545455,201630,0.934454545455,0.0766547272727,5,earMUSIC,0.288309090909,-3.97245454545,1,21,2016,0.115827272727,121.493636364,4,0.225381818182
alicia keys,here,6.5,0.3745925,0.5983125,172766,0.517375,0.00238334875,9,9,0.2499,-9.4036875,0,46,2016,0.32205,102.933375,4,0.5496875
topaz jones,arcade,7.2,0.117656,0.6968,215879,0.6335,0.00044377,0,New Funk Academy,0.19634,-8.0394,1,46,2016,0.16773,114.9403,4,0.5055
gaika,spaghetto,7.8,0.0841975,0.491125,233612,0.66675,0.0083641925,8,1,0.292325,-7.75225,0,23,2016,0.2045,141.99225,4,0.265125
uniform,ghosthouse ,7.2,3.16666666667e-05,0.315666666667,378458,0.799666666667,0.957666666667,10,Sacred Bones Records,0.315133333333,-5.177,1,7,2016,0.0838,140.153,4,0.0890333333333
the chainsmokers,collage ,3.5,0.144692,0.6226,225850,0.6742,0.00098908,8,Disruptor Records/Columbia,0.1538,-6.2096,1,61,2016,0.06716,118.745,4,0.4202
tyvek,origin of what,7.8,0.150852325,0.306666666667,145410,0.856166666667,0.1823900425,2,In The Red,0.292891666667,-4.93116666667,1,13,2016,0.0779916666667,116.827583333,4,0.406416666667
mary halvorson,away with you,8.0,0.623125,0.43075,420108,0.420875,0.76625,0,Firehouse 12 Records,0.14595,-9.821375,1,7,2016,0.0422,107.464125,4,0.2202375
sleigh bells,jessica rabbit,5.9,0.0695671428571,0.474142857143,184734,0.776214285714,0.0862772942857,7,Torn Clean,0.187135714286,-4.83907142857,1,36,2016,0.0850928571429,123.517357143,4,0.310335714286
jeezy,trap or die 3,6.0,0.0672175,0.6405625,223471,0.703625,0,1,Def Jam Recordings,0.2980125,-4.5511875,1,55,2016,0.14840625,127.8741875,4,0.3335625
shirley collins,lodestar,8.0,0.8508,0.3875,258213,0.274,0.007490159,5,Domino Recording Co,0.15115,-11.7634,1,14,2016,0.04699,122.6658,4,0.4345
kadhja bonet,the visitor ,7.2,0.814425,0.39075,218380,0.415625,0.2305225,1,Fat Possum,0.174875,-10.936,0,45,2016,0.0530125,93.37675,4,0.2555
soft hair,soft hair,6.8,0.5765,0.596125,243638,0.384625,0.37066,7,Weird World,0.1570125,-9.98375,0,46,2016,0.0876125,108.021625,4,0.4469125
jim james,eternally even,7.9,0.208386666667,0.402666666667,276568,0.631555555556,0.317720444444,5,ATO Records- Jim James,0.228733333333,-7.14722222222,0,46,2016,0.0423777777778,113.699444444,4,0.423111111111
a$ap mob,cozy tapes vol. 1: friends-,7.1,0.209,0.726166666667,217497,0.615166666667,2.08783333333e-05,1,A$AP Worldwide/Polo Grounds Music,0.256666666667,-8.339,1,64,2016,0.316,121.70575,4,0.388
lou barlow,apocalypse fetish,6.5,0.897,0.5784,209784,0.5058,0.136018,1,Joyful Noise Recordings,0.15774,-10.9316,0,3,2016,0.0296,111.2558,4,0.4428
mannequin pussy,romantic,7.6,0.000212196363636,0.244881818182,93816,0.910909090909,0.39018904,4,Tiny Engines,0.281236363636,-6.11236363636,1,35,2016,0.0917090909091,146.631363636,4,0.566
abba,arrival,8.6,0.432966666667,0.495858333333,210954,0.741583333333,0.0808241275,9,Universal Special Markets,0.23835,-6.81716666667,1,60,1976,0.03735,119.728583333,4,0.658583333333
fugees,blunted on reality,7.6,0.153477777778,0.683388888889,236011,0.539555555556,6.71111111111e-05,7,Ruffhouse/Columbia,0.312711111111,-14.3694444444,1,44,1994,0.391438888889,112.105333333,4,0.558111111111
oddcouple,liberation,7.2,0.260922222222,0.514666666667,234331,0.703666666667,0.132075448889,8,oddCouple,0.253466666667,-8.04144444444,0,12,2018,0.181711111111,129.530777778,4,0.316777777778
common,black america again,7.9,0.456066666667,0.5842,227407,0.601066666667,0.0617950866667,0,Def Jam Recordings,0.203766666667,-9.52566666667,1,39,2016,0.23616,94.7431333333,4,0.521066666667
ricky eat acid,talk to you soon,7.3,0.4276290625,0.408375,168245,0.451375,0.424656355,0,Universal Music,0.25021875,-12.0866875,1,21,2016,0.0960375,117.795375,4,0.2226875
carla dal forno,you know what its like,7.4,0.836,0.42775,219852,0.421,0.7985,9,Blackest Ever Black,0.1978,-16.165625,0,33,2016,0.0529125,131.5935,4,0.2372625
pussy riot,xxx,6.6,0.0715666666667,0.67,232793,0.759666666667,0.171680436667,9,Big Deal / Nice Life / Federal Prism,0.254333333333,-5.00666666667,1,34,2016,0.0483333333333,106.031,4,0.646533333333
the olympians,the olympians,6.8,0.1946,0.542181818182,216890,0.639181818182,0.652690909091,2,Daptone Records,0.157036363636,-7.81472727273,0,45,2016,0.0328636363636,110.830727273,4,0.697181818182
meek mill,dc4,6.9,0.172913571429,0.653285714286,238325,0.589928571429,0,0,MMG/Atlantic,0.208392857143,-6.78585714286,1,66,2016,0.2221,126.145357143,4,0.297471428571
kassem mosse,disclosure,7.9,0.226362953636,0.652727272727,249789,0.595636363636,0.552697836364,1,Honest Jon's Records,0.286009090909,-16.5082727273,1,3,2016,0.200354545455,116.285636364,4,0.512654545455
the dillinger escape plan,dissociation,6.9,0.00204923181818,0.278909090909,273634,0.894727272727,0.0863196709091,11,Party Smasher Inc,0.246645454545,-4.85636363636,1,40,2016,0.188872727273,113.928909091,4,0.167854545455
american wrestlers,goodbye terrible youth,7.1,0.140066777778,0.469555555556,211677,0.792111111111,0.114284111111,0,Fat Possum,0.1632,-6.86622222222,1,15,2016,0.0416,123.629,4,0.418466666667
tove lo,lady wood,7.0,0.305175,0.509333333333,198160,0.599083333333,0.154680281667,7,Polydor,0.114091666667,-9.76483333333,0,62,2016,0.126533333333,120.1225,4,0.215316666667
steve hauschildt,strands,7.6,0.679375,0.2726,319834,0.3955,0.893,1,kranky,0.1044125,-15.56775,0,25,2016,0.0388875,100.303875,4,0.2684125
lambchop,flotus,8.0,0.627272727273,0.676272727273,374198,0.360636363636,0.7349,0,Merge Records,0.101945454545,-18.7897272727,1,24,2016,0.0481,119.172363636,4,0.399645454545
dj rude one,onederful,6.9,0.25352,0.6155,143610,0.5884,0.0007724,1,Closed Sessions,0.1816,-8.5695,1,12,2016,0.3273,110.3979,4,0.40088
khemmis,hunted,7.6,6.268e-06,0.2726,526000,0.8324,0.24778,1,20 Buck Spin,0.2634,-4.8766,0,30,2016,0.04156,128.7122,4,0.253
bob dylan,blood on the tracks,10.0,0.49549,0.469,309562,0.3988,0.000395336,9,Columbia,0.09038,-15.4441,1,60,1975,0.04401,123.5419,4,0.5431
joe budden,rage & the machine,6.0,0.434054545455,0.492363636364,227871,0.850454545455,0,10,Mood Muzik Entertainment / EMPIRE,0.164727272727,-5.01209090909,0,41,2016,0.352545454545,110.885272727,4,0.532545454545
gord downie,secret path,8.0,0.6231,0.562,246678,0.5204,0.5483,7,Arts & Crafts,0.13162,-9.2529,1,28,2016,0.03595,112.4754,4,0.3142
roy montgomery,r m h q: headquarters,8.1,0.344129935,0.30573,348236,0.46576,0.78159,7,Grapefruit,0.13344,-12.2238,1,8,2016,0.03498,99.2909666667,4,0.162663333333
